"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","45560","Verify the sort applied Is removed when the grid is refreshed by changing / adding the filter.""Total Vehicles"" Tab for Profile Subaru","chromium","Fri Aug 08 16:47:51 IST 2025","passed","Fri Aug 08 16:48:37 IST 2025","","Retailer: Profile Subaru","",""
"","96378","Verify the ""Total Vehicles"" tab count matches the grid count. ""Total Vehicles"" Tab for Patrick Subaru","chromium","Fri Aug 08 18:28:28 IST 2025","passed","Fri Aug 08 18:30:05 IST 2025","","Retailer: Patrick Subaru","",""
"","28481","Verify  the breadcrumb in ""In Transit"" Tab for Burlington Subaru","chromium","Fri Aug 08 14:20:57 IST 2025","failed","Fri Aug 08 14:21:26 IST 2025","","Retailer: Burlington Subaru","",""
"","43523","Verify that the grid has the vehicles only with vehicle status as ""In Transit"". ""In Transit"" Tab for Mitchell Subaru","chromium","Fri Aug 08 15:51:10 IST 2025","passed","Fri Aug 08 15:51:54 IST 2025","","Retailer: Mitchell Subaru","",""
"","50281","Verify the Exported file with all formats when filters and sort were applied..""In Transit"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 17:13:24 IST 2025","passed","Fri Aug 08 17:14:14 IST 2025","","Retailer: Subaru of New England Inc","",""
"","103787","Verify the Edit Export Print functionality in ""Total Vehicles"" Tab for Profile Subaru","chromium","Fri Aug 08 14:54:36 IST 2025","broken","Fri Aug 08 14:56:20 IST 2025","","Retailer: Profile Subaru","",""
"","103859","Verify the filters from right to left.""On Lot"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 17:29:29 IST 2025","broken","Fri Aug 08 17:31:12 IST 2025","","Retailer: Subaru of New England Inc","",""
"","44307","Verify the UI when large stock / Comment is added ""Total Vehicles"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 15:37:12 IST 2025","failed","Fri Aug 08 15:37:57 IST 2025","","Retailer: Subaru of New England Inc","",""
"","42069","Validate Breadcrumb Navigation on SSLP Screen ""Mark as SSLP"" Tab for Beard Subaru","chromium","Fri Aug 08 16:05:05 IST 2025","failed","Fri Aug 08 16:05:47 IST 2025","","Retailer: Beard Subaru","",""
"","26301","Verify the Edit Export Print functionality in ""On Order"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 15:05:01 IST 2025","failed","Fri Aug 08 15:05:27 IST 2025","","Retailer: Subaru of Wakefield","",""
"","77188","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""Total Vehicles"" Tab for Mitchell Subaru","chromium","Fri Aug 08 18:14:19 IST 2025","passed","Fri Aug 08 18:15:36 IST 2025","","Retailer: Mitchell Subaru","",""
"","40012","Verify Sorting Functionality in ""On Lot"" Tab for Center Subaru","chromium","Fri Aug 08 14:12:03 IST 2025","failed","Fri Aug 08 14:12:44 IST 2025","","Retailer: Center Subaru","",""
"","100459","Verify the grid customization functionality after the filters applied.""On Lot"" Tab for Secor Subaru","chromium","Fri Aug 08 17:43:28 IST 2025","broken","Fri Aug 08 17:45:08 IST 2025","","Retailer: Secor Subaru","",""
"","54433","Verify the ""Filters"" text is changed to ""Clear Filters"" with applied filters count when filters are applied.""On Lot"" Tab for Patrick Subaru","chromium","Fri Aug 08 16:27:30 IST 2025","passed","Fri Aug 08 16:28:25 IST 2025","","Retailer: Patrick Subaru","",""
"","102211","Verify that on selecting multiple trims, correctly filters and displays the matching records in the grid. ""Mark as SSLP"" Tab for Profile Subaru","chromium","Fri Aug 08 17:48:06 IST 2025","broken","Fri Aug 08 17:49:48 IST 2025","","Retailer: Profile Subaru","",""
"","40514","Verify the Search Box functionality in ""In Transit"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 14:43:28 IST 2025","passed","Fri Aug 08 14:44:09 IST 2025","","Retailer: Subaru of New England Inc","",""
"","26718","Verify Print Preview Functionality., ""Buy a Demo"" Tab for Burlington Subaru","chromium","Fri Aug 08 19:21:23 IST 2025","failed","Fri Aug 08 19:21:50 IST 2025","","Retailer: Burlington Subaru","",""
"","83446","Verify the Pagination. ""In Transit"" Tab for Secor Subaru","chromium","Fri Aug 08 15:57:06 IST 2025","passed","Fri Aug 08 15:58:29 IST 2025","","Retailer: Secor Subaru","",""
"","102814","Verify the grid customization functionality after the filters applied.""On Lot"" Tab for Mitchell Subaru","chromium","Fri Aug 08 17:38:11 IST 2025","broken","Fri Aug 08 17:39:54 IST 2025","","Retailer: Mitchell Subaru","",""
"","103516","Verify that the vehicle count in the filter should match with the grid data.""Total Vehicles"" Tab for Center Subaru","chromium","Fri Aug 08 18:00:56 IST 2025","broken","Fri Aug 08 18:02:39 IST 2025","","Retailer: Center Subaru","",""
"","67748","Validate Mark SSLP for Burlington Subaru","chromium","Fri Aug 08 13:58:40 IST 2025","failed","Fri Aug 08 13:59:48 IST 2025","","Retailer: Burlington Subaru","",""
"","39133","Verify the Universal Header for Secor Subaru","chromium","Fri Aug 08 19:04:27 IST 2025","passed","Fri Aug 08 19:05:06 IST 2025","","Retailer: Secor Subaru","",""
"","53377","Verify the vehicle icons displayed. ""Total Vehicles"" Tab for Secor Subaru","chromium","Fri Aug 08 18:45:32 IST 2025","passed","Fri Aug 08 18:46:26 IST 2025","","Retailer: Secor Subaru","",""
"","56450","Verify the Edit Export Print functionality in ""Total Vehicles"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 14:52:37 IST 2025","failed","Fri Aug 08 14:53:33 IST 2025","","Retailer: Subaru of New England Inc","",""
"","102059","Verify the mark sold functionality in ""On Lot"" Tab for Beard Subaru","chromium","Fri Aug 08 15:16:56 IST 2025","broken","Fri Aug 08 15:18:38 IST 2025","","Retailer: Beard Subaru","",""
"","57329","Verify filters applied are removed when user clicks on ""Clear Filters"".""On Lot"" Tab for Secor Subaru","chromium","Fri Aug 08 17:09:42 IST 2025","passed","Fri Aug 08 17:10:39 IST 2025","","Retailer: Secor Subaru","",""
"","44964","Verify the UI when large stock / Comment is added ""On Lot"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 15:37:51 IST 2025","failed","Fri Aug 08 15:38:36 IST 2025","","Retailer: Subaru of New England Inc","",""
"","104018","Verify that the vehicle count in the filter should match with the grid data.""In Transit"" Tab for Profile Subaru","chromium","Fri Aug 08 17:55:37 IST 2025","broken","Fri Aug 08 17:57:21 IST 2025","","Retailer: Profile Subaru","",""
"","78820","Verify Sort functionality after Filters applied.""On Order"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 17:00:53 IST 2025","passed","Fri Aug 08 17:02:12 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","48094","Verify the UI when large stock / Comment is added ""In Transit"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 15:46:11 IST 2025","failed","Fri Aug 08 15:46:59 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","72245","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""In Transit"" Tab for Patrick Subaru","chromium","Fri Aug 08 18:24:33 IST 2025","passed","Fri Aug 08 18:25:45 IST 2025","","Retailer: Patrick Subaru","",""
"","31396","Verify the Universal Header for Subaru of Wakefield","chromium","Fri Aug 08 19:04:27 IST 2025","failed","Fri Aug 08 19:04:59 IST 2025","","Retailer: Subaru of Wakefield","",""
"","79170","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""On Order"" Tab for Patrick Subaru","chromium","Fri Aug 08 18:24:07 IST 2025","passed","Fri Aug 08 18:25:26 IST 2025","","Retailer: Patrick Subaru","",""
"","94353","Verify Print Preview Functionality., ""Buy a Demo"" Tab for Mitchell Subaru","chromium","Fri Aug 08 19:19:01 IST 2025","failed","Fri Aug 08 19:20:35 IST 2025","","Retailer: Mitchell Subaru","",""
"","69623","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""On Order"" Tab for Profile Subaru","chromium","Fri Aug 08 18:13:10 IST 2025","passed","Fri Aug 08 18:14:20 IST 2025","","Retailer: Profile Subaru","",""
"","66314","Verify Pagination Control in ""Mark as SSLP"" Tab for Patrick Subaru","chromium","Fri Aug 08 14:05:56 IST 2025","passed","Fri Aug 08 14:07:02 IST 2025","","Retailer: Patrick Subaru","",""
"","66920","Verify the mark sold functionality in ""On Order"" Tab for Secor Subaru","chromium","Fri Aug 08 15:23:21 IST 2025","passed","Fri Aug 08 15:24:28 IST 2025","","Retailer: Secor Subaru","",""
"","104976","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""On Lot"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 18:11:23 IST 2025","broken","Fri Aug 08 18:13:08 IST 2025","","Retailer: Subaru of New England Inc","",""
"","52320","Verify filters applied are removed when user clicks on ""Clear Filters"".""Total Vehicles"" Tab for Beard Subaru","chromium","Fri Aug 08 17:06:38 IST 2025","passed","Fri Aug 08 17:07:30 IST 2025","","Retailer: Beard Subaru","",""
"","27092","Validate the Navigation to the 'Buy a Demo' tab under the Inventory sub-menu ""Buy a Demo"" Tab for Burlington Subaru","chromium","Fri Aug 08 19:11:43 IST 2025","failed","Fri Aug 08 19:12:10 IST 2025","","Retailer: Burlington Subaru","",""
"","43822","Verify the Exported file with all formats when filters and sort were applied..""On Lot"" Tab for Profile Subaru","chromium","Fri Aug 08 17:13:37 IST 2025","passed","Fri Aug 08 17:14:21 IST 2025","","Retailer: Profile Subaru","",""
"","96711","Verify the Pagination functionality with filters and sort applied for rememberence. ""In Transit"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 18:38:43 IST 2025","passed","Fri Aug 08 18:40:19 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","58561","Verify the Exported file with all formats when filters and sort were applied..""On Order"" Tab for Profile Subaru","chromium","Fri Aug 08 17:14:14 IST 2025","passed","Fri Aug 08 17:15:13 IST 2025","","Retailer: Profile Subaru","",""
"","82738","Verify that the ""Search the grid"" function displays results even when filters are applied ""Mark as SSLP"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 16:37:20 IST 2025","failed","Fri Aug 08 16:38:43 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","50425","Verify the vehicle icons displayed. ""Total Vehicles"" Tab for Center Subaru","chromium","Fri Aug 08 18:44:42 IST 2025","passed","Fri Aug 08 18:45:32 IST 2025","","Retailer: Center Subaru","",""
"","26593","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""On Lot"" Tab for Burlington Subaru","chromium","Fri Aug 08 18:19:26 IST 2025","failed","Fri Aug 08 18:19:53 IST 2025","","Retailer: Burlington Subaru","",""
"","46322","Validate the Navigation to the 'Buy a Demo' tab under the Inventory sub-menu ""Buy a Demo"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 19:12:22 IST 2025","passed","Fri Aug 08 19:13:08 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","23811","Verify VIN Key popup ""On Lot"" Tab for Burlington Subaru","chromium","Fri Aug 08 18:55:20 IST 2025","failed","Fri Aug 08 18:55:44 IST 2025","","Retailer: Burlington Subaru","",""
"","66774","Verify VIN Key popup ""On Order"" Tab for Patrick Subaru","chromium","Fri Aug 08 19:02:29 IST 2025","passed","Fri Aug 08 19:03:36 IST 2025","","Retailer: Patrick Subaru","",""
"","43413","Verify the sort applied Is removed when the grid is refreshed by changing / adding the filter.""On Order"" Tab for Center Subaru","chromium","Fri Aug 08 16:49:49 IST 2025","passed","Fri Aug 08 16:50:33 IST 2025","","Retailer: Center Subaru","",""
"","25732","Buy a Demo: Validate the functionality of the Search box in the 'Buy a Demo' tab. ""Buy a Demo"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 19:15:39 IST 2025","failed","Fri Aug 08 19:16:05 IST 2025","","Retailer: Subaru of Wakefield","",""
"","103318","Verify the filters from right to left.""On Lot"" Tab for Burlington Subaru","chromium","Fri Aug 08 17:32:57 IST 2025","broken","Fri Aug 08 17:34:40 IST 2025","","Retailer: Burlington Subaru","",""
"","51017","Verify filters applied are removed when user clicks on ""Clear Filters"".""In Transit"" Tab for Profile Subaru","chromium","Fri Aug 08 17:04:45 IST 2025","passed","Fri Aug 08 17:05:36 IST 2025","","Retailer: Profile Subaru","",""
"","45299","Verify that the ""Search the grid"" function displays results even when filters are applied ""Buy a Demo"" Tab for Profile Subaru","chromium","Fri Aug 08 16:29:06 IST 2025","failed","Fri Aug 08 16:29:51 IST 2025","","Retailer: Profile Subaru","",""
"","107560","Verify the mark sold functionality in ""On Order"" Tab for Center Subaru","chromium","Fri Aug 08 15:19:37 IST 2025","broken","Fri Aug 08 15:21:24 IST 2025","","Retailer: Center Subaru","",""
"","27351","Verify that the trim options displayed are relevant to the selected car model ""Buy a Demo"" Tab for Burlington Subaru","chromium","Fri Aug 08 15:33:59 IST 2025","failed","Fri Aug 08 15:34:26 IST 2025","","Retailer: Burlington Subaru","",""
"","32648","Verify that selecting a color in the dropdown filters, the records displayed in the grid correctly ""Mark as SSLP"" Tab for Burlington Subaru","chromium","Fri Aug 08 15:28:54 IST 2025","failed","Fri Aug 08 15:29:27 IST 2025","","Retailer: Burlington Subaru","",""
"","62671","Verify VIN Key popup ""On Lot"" Tab for Patrick Subaru","chromium","Fri Aug 08 19:01:53 IST 2025","passed","Fri Aug 08 19:02:56 IST 2025","","Retailer: Patrick Subaru","",""
"","30035","Verify that the ""Search the grid"" function displays results even when filters are applied ""Buy a Demo"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 16:33:22 IST 2025","failed","Fri Aug 08 16:33:52 IST 2025","","Retailer: Subaru of Wakefield","",""
"","52116","Verify  the breadcrumb in ""In Transit"" Tab for Center Subaru","chromium","Fri Aug 08 14:20:05 IST 2025","passed","Fri Aug 08 14:20:57 IST 2025","","Retailer: Center Subaru","",""
"","47629","Validate the Navigation to the 'Buy a Demo' tab under the Inventory sub-menu ""Buy a Demo"" Tab for Profile Subaru","chromium","Fri Aug 08 19:10:24 IST 2025","passed","Fri Aug 08 19:11:12 IST 2025","","Retailer: Profile Subaru","",""
"","65027","Verify the mark sold functionality in ""On Lot"" Tab for Patrick Subaru","chromium","Fri Aug 08 15:26:14 IST 2025","passed","Fri Aug 08 15:27:19 IST 2025","","Retailer: Patrick Subaru","",""
"","32697","Verify the grid headers displayed. ""In Transit"" Tab for Burlington Subaru","chromium","Fri Aug 08 16:02:37 IST 2025","failed","Fri Aug 08 16:03:10 IST 2025","","Retailer: Burlington Subaru","",""
"","30560","Verify the UI when large stock / Comment is added ""Total Vehicles"" Tab for Burlington Subaru","chromium","Fri Aug 08 15:43:20 IST 2025","failed","Fri Aug 08 15:43:51 IST 2025","","Retailer: Burlington Subaru","",""
"","105078","Verify the Edit Export Print functionality in ""On Lot"" Tab for Mitchell Subaru","chromium","Fri Aug 08 14:57:07 IST 2025","broken","Fri Aug 08 14:58:52 IST 2025","","Retailer: Mitchell Subaru","",""
"","49640","Verify the Pagination. ""Total Vehicles"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 15:57:09 IST 2025","passed","Fri Aug 08 15:57:59 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","42913","Verify the Search Box functionality in ""In Transit"" Tab for Profile Subaru","chromium","Fri Aug 08 14:44:16 IST 2025","passed","Fri Aug 08 14:44:59 IST 2025","","Retailer: Profile Subaru","",""
"","104632","Verify that on selecting multiple trims, correctly filters and displays the matching records in the grid. ""Mark as SSLP"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 17:50:25 IST 2025","broken","Fri Aug 08 17:52:09 IST 2025","","Retailer: Subaru of Wakefield","",""
"","35060","Verify Sorting Functionality in ""In Transit"" Tab for Patrick Subaru","chromium","Fri Aug 08 14:15:20 IST 2025","failed","Fri Aug 08 14:15:55 IST 2025","","Retailer: Patrick Subaru","",""
"","77978","Verify Sort functionality after Filters applied.""On Lot"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 17:00:53 IST 2025","passed","Fri Aug 08 17:02:11 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","95360","Verify that the ""Search the grid"" function displays results even when filters are applied ""Mark as SSLP"" Tab for Center Subaru","chromium","Fri Aug 08 16:31:46 IST 2025","failed","Fri Aug 08 16:33:22 IST 2025","","Retailer: Center Subaru","",""
"","43573","Verify the Exported file with all formats when filters and sort were applied..""In Transit"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 17:21:39 IST 2025","failed","Fri Aug 08 17:22:22 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","48439","Validate the Navigation to the 'Buy a Demo' tab under the Inventory sub-menu ""Buy a Demo"" Tab for Patrick Subaru","chromium","Fri Aug 08 19:12:39 IST 2025","passed","Fri Aug 08 19:13:28 IST 2025","","Retailer: Patrick Subaru","",""
"","30851","Verify the Exported file with all formats when filters and sort were applied..""Total Vehicles"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 17:19:30 IST 2025","failed","Fri Aug 08 17:20:01 IST 2025","","Retailer: Subaru of Wakefield","",""
"","74426","Verify that the trim options displayed are relevant to the selected car model ""Buy a Demo"" Tab for Secor Subaru","chromium","Fri Aug 08 15:35:06 IST 2025","failed","Fri Aug 08 15:36:21 IST 2025","","Retailer: Secor Subaru","",""
"","35684","Verify the mark sold functionality in ""On Lot"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 15:22:06 IST 2025","failed","Fri Aug 08 15:22:42 IST 2025","","Retailer: Subaru of Wakefield","",""
"","55513","Verify the mark sold functionality in ""Total Vehicles"" Tab for Beard Subaru","chromium","Fri Aug 08 15:16:54 IST 2025","passed","Fri Aug 08 15:17:50 IST 2025","","Retailer: Beard Subaru","",""
"","49602","Verify the Search Box functionality in ""On Order"" Tab for Secor Subaru","chromium","Fri Aug 08 14:49:41 IST 2025","passed","Fri Aug 08 14:50:31 IST 2025","","Retailer: Secor Subaru","",""
"","47305","Verify Print Preview Functionality., ""Mark as SSLP"" Tab for Center Subaru","chromium","Fri Aug 08 19:20:34 IST 2025","failed","Fri Aug 08 19:21:21 IST 2025","","Retailer: Center Subaru","",""
"","72407","Verify Sort functionality after Filters applied.""On Order"" Tab for Mitchell Subaru","chromium","Fri Aug 08 16:55:28 IST 2025","passed","Fri Aug 08 16:56:40 IST 2025","","Retailer: Mitchell Subaru","",""
"","47908","Verify the Pagination. ""Total Vehicles"" Tab for Center Subaru","chromium","Fri Aug 08 15:55:08 IST 2025","passed","Fri Aug 08 15:55:56 IST 2025","","Retailer: Center Subaru","",""
"","76309","Verify the Pagination functionality with filters and sort applied for rememberence. ""Total Vehicles"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 18:30:05 IST 2025","passed","Fri Aug 08 18:31:21 IST 2025","","Retailer: Subaru of New England Inc","",""
"","48532","Verify  the breadcrumb in ""Total Vehicles"" Tab for Secor Subaru","chromium","Fri Aug 08 14:22:06 IST 2025","passed","Fri Aug 08 14:22:55 IST 2025","","Retailer: Secor Subaru","",""
